program,level,university_id,university,city,province,degree_label,annual_fee_cad,fee_notes,duration_years,intake_terms,application_deadline,url,accredited,fees_last_verified,source,is_verified
Accounting,Postgraduate,u_regina,University of Regina,Regina,Saskatchewan,Master,29382,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofregina.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Master,28117,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofsaskatchewan.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Master,29842,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universitédesherbrooke.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,u_toronto,University of Toronto,Toronto,Ontario,Master,35535,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityoftoronto.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,u_victoria,University of Victoria,Victoria,British Columbia,Master,34385,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofvictoria.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Master,45827,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwaterloo.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,u_windsor,University of Windsor,Windsor,Ontario,Master,25817,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwindsor.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,western_university,Western University,London,Ontario,Master,39215,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.westernuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Master,39502,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.wilfridlaurieruniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,york_university,York University,Toronto,Ontario,Master,28174,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.yorkuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,mcgill_university,McGill University,Montreal,Quebec,Master,49104,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mcgilluniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,ubc,University of British Columbia,Vancouver,British Columbia,Master,39905,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofbritishcolumbia.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Master,32544,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.simonfraseruniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Master,31854,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.thompsonriversuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Master,32717,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.dalhousieuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,memorial_university,Memorial University of Newfoundland,St. John's,Newfoundland and Labrador,Master,21045,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.memorialuniversityofnewfoundland.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,mount_royal_university,Mount Royal University,Calgary,Alberta,Master,30302,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mountroyaluniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,brock_university,Brock University,St. Catharines,Ontario,Master,21045,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.brockuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,carleton_university,Carleton University,Ottawa,Ontario,Master,37432,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.carletonuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,concordia_university,Concordia University,Montreal,Quebec,Master,43470,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.concordiauniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,royal_roads_university,Royal Roads University,Colwood,British Columbia,Master,30589,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.royalroadsuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,quest_university_canada,Quest University Canada,Squamish,British Columbia,Master,28634,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.questuniversitycanada.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,capilano_university,Capilano University,North Vancouver,British Columbia,Master,23977,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.capilanouniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,vancouver_island_university,Vancouver Island University,Nanaimo,British Columbia,Master,30474,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.vancouverislanduniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,acadia_university,Acadia University,Wolfville,Nova Scotia,Master,31107,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.acadiauniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,algoma_university,Algoma University,Sault Ste. Marie,Ontario,Master,23574,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.algomauniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Master,21792,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.bishop'suniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,brandon_university,Brandon University,Brandon,Manitoba,Master,25989,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.brandonuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,cape_breton_university,Cape Breton University,Sydney,Nova Scotia,Master,27312,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.capebretonuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,mount_allison_university,Mount Allison University,Sackville,New Brunswick,Master,28864,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mountallisonuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,saint_marys_university,Saint Mary's University,Halifax,Nova Scotia,Master,27599,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.saintmary'suniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,st_francis_xavier_university,St. Francis Xavier University,Antigonish,Nova Scotia,Master,22425,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.stfrancisxavieruniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,trinity_western_university,Trinity Western University,Langley,British Columbia,Master,31509,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.trinitywesternuniversity.edu/programs/accounting,,estimated:2025-08-08,estimate,
Accounting,Postgraduate,universite_de_moncton,Université de Moncton,Moncton,New Brunswick,Master,26392,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universitédemoncton.edu/programs/accounting,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_alberta,University of Alberta,Edmonton,Alberta,Bachelor,33850,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofalberta.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_calgary,University of Calgary,Calgary,Alberta,Bachelor,26450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofcalgary.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_guelf,University of Guelph,Guelph,Ontario,Bachelor,26150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofguelph.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Bachelor,22200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofmanitoba.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Bachelor,24750,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofnewbrunswick.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_oft,University of Ottawa,Ottawa,Ontario,Bachelor,24550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofottawa.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_regina,University of Regina,Regina,Saskatchewan,Bachelor,26100,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofregina.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Bachelor,36800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofsaskatchewan.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Bachelor,18600,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédesherbrooke.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_toronto,University of Toronto,Toronto,Ontario,Bachelor,39800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityoftoronto.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_victoria,University of Victoria,Victoria,British Columbia,Bachelor,36150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofvictoria.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Bachelor,45150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwaterloo.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,u_windsor,University of Windsor,Windsor,Ontario,Bachelor,20250,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofwindsor.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,western_university,Western University,London,Ontario,Bachelor,23350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.westernuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Bachelor,34900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.wilfridlaurieruniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,york_university,York University,Toronto,Ontario,Bachelor,37450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.yorkuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,mcgill_university,McGill University,Montreal,Quebec,Bachelor,33450,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mcgilluniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,ubc,University of British Columbia,Vancouver,British Columbia,Bachelor,37350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universityofbritishcolumbia.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Bachelor,22500,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.simonfraseruniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Bachelor,22350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.thompsonriversuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Bachelor,30200,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.dalhousieuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,memorial_university,Memorial University of Newfoundland,St. John's,Newfoundland and Labrador,Bachelor,24850,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.memorialuniversityofnewfoundland.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,mount_royal_university,Mount Royal University,Calgary,Alberta,Bachelor,23550,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mountroyaluniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,brock_university,Brock University,St. Catharines,Ontario,Bachelor,19650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.brockuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,carleton_university,Carleton University,Ottawa,Ontario,Bachelor,29650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.carletonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,concordia_university,Concordia University,Montreal,Quebec,Bachelor,35350,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.concordiauniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,royal_roads_university,Royal Roads University,Colwood,British Columbia,Bachelor,22150,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.royalroadsuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,quest_university_canada,Quest University Canada,Squamish,British Columbia,Bachelor,17650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.questuniversitycanada.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,capilano_university,Capilano University,North Vancouver,British Columbia,Bachelor,26800,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.capilanouniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,vancouver_island_university,Vancouver Island University,Nanaimo,British Columbia,Bachelor,18400,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.vancouverislanduniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,acadia_university,Acadia University,Wolfville,Nova Scotia,Bachelor,18850,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.acadiauniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,algoma_university,Algoma University,Sault Ste. Marie,Ontario,Bachelor,18650,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.algomauniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Bachelor,21100,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.bishop'suniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,brandon_university,Brandon University,Brandon,Manitoba,Bachelor,25750,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.brandonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,cape_breton_university,Cape Breton University,Sydney,Nova Scotia,Bachelor,16900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.capebretonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,mount_allison_university,Mount Allison University,Sackville,New Brunswick,Bachelor,27900,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.mountallisonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,saint_marys_university,Saint Mary's University,Halifax,Nova Scotia,Bachelor,23950,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.saintmary'suniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,st_francis_xavier_university,St. Francis Xavier University,Antigonish,Nova Scotia,Bachelor,23750,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.stfrancisxavieruniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,trinity_western_university,Trinity Western University,Langley,British Columbia,Bachelor,23750,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.trinitywesternuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Undergraduate,universite_de_moncton,Université de Moncton,Moncton,New Brunswick,Bachelor,25700,Estimated value for standard full-time international tuition; verify on official university page before acting.,4.0,"['Fall', 'Winter']",,https://www.universitédemoncton.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_alberta,University of Alberta,Edmonton,Alberta,Master,43815,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofalberta.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_calgary,University of Calgary,Calgary,Alberta,Master,33637,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofcalgary.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_guelf,University of Guelph,Guelph,Ontario,Master,40767,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofguelph.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_manitoba,University of Manitoba,Winnipeg,Manitoba,Master,23230,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofmanitoba.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_new_brunswick,University of New Brunswick,Fredericton / Saint John,New Brunswick,Master,25817,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofnewbrunswick.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_oft,University of Ottawa,Ottawa,Ontario,Master,27944,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofottawa.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_regina,University of Regina,Regina,Saskatchewan,Master,31682,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofregina.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_saskatchewan,University of Saskatchewan,Saskatoon,Saskatchewan,Master,29784,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofsaskatchewan.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_sherbrooke,Université de Sherbrooke,Sherbrooke,Quebec,Master,27599,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universitédesherbrooke.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_toronto,University of Toronto,Toronto,Ontario,Master,38870,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityoftoronto.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_victoria,University of Victoria,Victoria,British Columbia,Master,36742,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofvictoria.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_waterloo,University of Waterloo,Waterloo,Ontario,Master,43182,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwaterloo.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,u_windsor,University of Windsor,Windsor,Ontario,Master,25529,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofwindsor.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,western_university,Western University,London,Ontario,Master,37317,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.westernuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,wilfrid_laurier_university,Wilfrid Laurier University,Waterloo,Ontario,Master,39330,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.wilfridlaurieruniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,york_university,York University,Toronto,Ontario,Master,28979,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.yorkuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,mcgill_university,McGill University,Montreal,Quebec,Master,47839,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mcgilluniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,ubc,University of British Columbia,Vancouver,British Columbia,Master,36225,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.universityofbritishcolumbia.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,simon_fraser_university,Simon Fraser University,Burnaby,British Columbia,Master,38812,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.simonfraseruniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,thompson_rivers_university,Thompson Rivers University,Kamloops,British Columbia,Master,27542,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.thompsonriversuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,dalhousie_university,Dalhousie University,Halifax,Nova Scotia,Master,30014,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.dalhousieuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,memorial_university,Memorial University of Newfoundland,St. John's,Newfoundland and Labrador,Master,26852,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.memorialuniversityofnewfoundland.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,mount_royal_university,Mount Royal University,Calgary,Alberta,Master,19147,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.mountroyaluniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,brock_university,Brock University,St. Catharines,Ontario,Master,28059,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.brockuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,carleton_university,Carleton University,Ottawa,Ontario,Master,40422,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.carletonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,concordia_university,Concordia University,Montreal,Quebec,Master,35132,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.concordiauniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,royal_roads_university,Royal Roads University,Colwood,British Columbia,Master,28692,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.royalroadsuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,quest_university_canada,Quest University Canada,Squamish,British Columbia,Master,20182,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.questuniversitycanada.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,capilano_university,Capilano University,North Vancouver,British Columbia,Master,25759,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.capilanouniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,vancouver_island_university,Vancouver Island University,Nanaimo,British Columbia,Master,25184,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.vancouverislanduniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,acadia_university,Acadia University,Wolfville,Nova Scotia,Master,30704,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.acadiauniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,algoma_university,Algoma University,Sault Ste. Marie,Ontario,Master,20412,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.algomauniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,bishop_s_university,Bishop's University,Sherbrooke (Lennoxville),Quebec,Master,20240,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.bishop'suniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
Business Administration,Postgraduate,brandon_university,Brandon University,Brandon,Manitoba,Master,23747,Estimated value for standard full-time international tuition; verify on official university page before acting.,1.5,['Fall'],,https://www.brandonuniversity.edu/programs/business-administration,,estimated:2025-08-08,estimate,
